median_income,ocean_proximity_NEAR BAY,total_rooms,ocean_proximity_NEAR OCEAN,latitude,ocean_proximity_INLAND
2.2357,False,1927.0,False,40.5,False
4.3646,False,1254.0,False,33.89,False
3.0635,False,2346.0,False,33.75,False
1.6033,False,1043.0,False,40.58,True
3.3469,False,5039.0,True,37.58,False
3.099,False,1594.0,False,34.01,False
2.7792,False,1519.0,False,36.16,True
11.0567,False,5348.0,False,33.6,False
3.3125,True,5151.0,False,37.97,False
1.6384,False,1571.0,True,33.79,False
6.4211,False,3562.0,False,33.6,False
4.375,False,5239.0,False,33.73,False
1.8495,False,1864.0,False,34.08,False
6.9326,False,3416.0,True,33.03,False
4.7734,False,1676.0,False,34.21,False
4.2237,True,5024.0,False,38.27,False
4.2375,False,2493.0,True,32.71,False
1.8894,False,915.0,False,36.04,True
5.0719,False,2220.0,False,33.84,False
3.8393,False,2290.0,False,34.12,False
3.6838,False,2095.0,False,38.03,True
4.35,False,2152.0,False,33.83,False
3.4784,False,3099.0,False,38.61,True
4.3333,False,1949.0,False,33.91,False
2.9706,True,385.0,False,37.6,False
6.2498,False,6326.0,True,37.64,False
1.2188,False,1495.0,False,33.93,True
1.7222,False,1374.0,False,38.83,True
4.2061,False,4794.0,False,38.46,False
2.3333,False,429.0,False,37.99,True
2.0871,False,1273.0,False,33.64,True
3.0398,False,903.0,False,33.98,False
4.1488,False,2317.0,False,34.1,True
2.4688,False,1471.0,False,38.0,True
1.6389,False,1232.0,True,32.66,False
4.6071,True,1598.0,False,37.75,False
3.8403,False,1857.0,False,33.47,False
2.1424,False,1912.0,False,37.75,True
5.2124,False,1567.0,False,33.67,False
2.0857,False,1389.0,False,36.44,True
2.1746,False,2332.0,False,39.74,True
1.6937,False,966.0,False,37.74,True
6.1737,False,2856.0,False,33.85,False
4.1812,False,1642.0,True,33.73,False
2.8125,False,397.0,False,33.63,True
3.7065,False,4527.0,False,37.52,True
3.0694,False,950.0,False,33.97,True
2.0938,False,968.0,False,38.91,True
3.4583,True,1468.0,False,37.7,False
1.5521,False,2180.0,False,33.97,False
4.1116,False,1405.0,True,37.72,False
6.8758,False,797.0,False,34.0,False
4.1932,False,803.0,False,34.24,True
1.3594,False,1528.0,False,36.95,True
4.5375,False,1795.0,False,37.65,True
2.7209,False,3487.0,False,37.64,True
2.6745,False,1395.0,False,38.61,True
0.536,False,54.0,False,34.16,False
6.4696,False,3486.0,False,32.97,False
1.2188,False,1227.0,True,32.7,False
5.75,False,630.0,False,34.42,False
2.4574,False,4866.0,False,38.66,True
3.9,True,3481.0,False,37.82,False
4.7663,False,1475.0,False,33.9,False
4.5833,False,1442.0,False,34.25,False
3.4773,False,3256.0,False,32.79,False
2.1389,False,796.0,True,34.44,False
1.7212,False,557.0,False,37.95,True
4.2269,True,2338.0,False,38.0,False
3.0978,False,2459.0,False,34.08,True
8.0837,False,4044.0,False,37.3,False
2.3769,True,2238.0,False,37.48,False
3.2297,False,2869.0,False,34.2,False
2.8783,False,1822.0,False,33.95,True
7.9813,True,2937.0,False,37.37,False
4.4474,True,2239.0,False,38.03,False
3.9076,False,4747.0,True,32.6,False
1.7257,True,2002.0,False,37.93,False
1.375,False,2305.0,False,33.97,False
1.0353,False,1358.0,True,32.75,False
3.9241,False,2114.0,False,34.11,True
2.1473,False,1182.0,False,33.97,False
6.2423,False,3108.0,False,34.22,False
2.4678,False,10862.0,False,36.8,True
4.4,False,1320.0,False,33.86,False
3.6196,False,1683.0,False,33.99,False
2.6654,False,1794.0,False,33.94,False
3.371,True,3008.0,False,37.72,False
3.4505,False,3734.0,False,37.29,False
4.8981,False,3291.0,False,33.81,False
2.5687,False,1563.0,False,38.46,False
3.4231,False,1562.0,False,36.2,True
1.9906,False,2781.0,False,38.88,True
3.6932,True,3905.0,False,37.71,False
1.6724,False,811.0,False,37.79,True
4.9028,False,1534.0,False,34.87,False
1.9107,False,1991.0,False,33.95,False
4.6172,False,2168.0,False,33.89,False
2.2794,False,523.0,False,34.03,False
4.5221,False,2969.0,False,32.92,False
1.7589,False,1219.0,True,33.79,False
3.275,False,2424.0,False,33.93,False
6.1668,False,1580.0,False,36.37,False
2.474,False,3243.0,False,37.97,True
3.0556,False,2102.0,False,40.4,True
1.4856,False,1980.0,True,32.7,False
3.3371,False,2723.0,True,32.57,False
3.875,False,1499.0,False,34.14,False
1.9385,False,1926.0,False,36.67,False
3.25,False,1415.0,False,36.8,True
2.1865,False,4836.0,False,33.93,True
4.2222,False,2375.0,True,34.64,False
5.6798,False,17313.0,False,34.41,False
4.7083,False,5218.0,False,38.68,True
5.1529,False,3568.0,False,34.19,False
4.4,False,2584.0,False,37.34,False
3.8125,False,1791.0,False,34.02,True
1.3291,False,3920.0,False,32.8,False
3.692,False,1369.0,False,33.99,False
2.8833,False,2474.0,True,40.79,False
5.8632,False,2066.0,False,34.07,False
4.2685,False,3357.0,False,34.1,False
4.6184,False,1705.0,False,33.95,False
1.7802,False,1044.0,True,32.68,False
6.7064,False,3298.0,False,37.27,False
3.3438,False,961.0,False,34.7,True
2.5272,False,4937.0,False,34.1,True
2.8203,True,1480.0,False,37.41,False
3.0444,False,2175.0,False,38.46,False
6.6207,False,3491.0,False,33.84,False
3.1848,False,4006.0,False,37.68,True
3.9803,False,1623.0,False,34.03,False
2.2639,False,1124.0,False,38.01,True
4.7287,False,3052.0,False,37.31,False
3.2708,False,1139.0,False,34.0,False
3.0905,False,3520.0,True,36.98,False
2.69,False,3375.0,False,37.64,True
3.7147,False,2930.0,False,33.73,False
4.8295,False,2367.0,True,37.62,False
1.4861,False,2419.0,False,38.62,True
3.3333,False,1421.0,False,37.35,False
3.129,True,2835.0,False,37.78,False
6.729,False,7548.0,True,34.31,False
6.8233,True,3000.0,False,37.67,False
2.505,False,2866.0,False,38.03,True
5.791,False,844.0,False,37.34,False
2.0729,False,1180.0,False,36.56,True
7.2211,False,1655.0,False,37.68,False
4.125,False,55.0,False,36.51,True
2.6447,False,1033.0,False,36.23,True
1.8819,False,2396.0,False,35.37,True
3.7318,True,2065.0,False,37.39,False
1.9355,False,2445.0,False,36.22,True
2.4952,False,3241.0,False,34.1,True
2.5,False,3137.0,False,36.32,True
3.0263,False,957.0,False,33.88,False
1.9559,False,1069.0,False,38.8,True
2.9097,True,1616.0,False,37.72,False
5.1184,True,2070.0,False,37.8,False
3.4583,False,2956.0,False,34.02,False
5.2657,False,1484.0,False,33.83,False
3.6563,False,1876.0,False,36.8,True
4.6302,False,5407.0,False,38.64,True
2.6818,False,440.0,False,36.86,True
4.2083,False,404.0,False,37.77,True
2.5833,True,2495.0,False,37.7,False
2.6797,False,2162.0,False,37.31,True
1.9954,False,2081.0,False,38.24,True
3.0938,False,1932.0,False,36.79,True
2.6292,True,2046.0,False,37.8,False
2.5,False,1068.0,False,33.79,False
0.8362,False,449.0,False,40.07,True
3.5326,False,1087.0,False,33.71,False
3.5313,False,1511.0,False,33.87,True
2.0,False,795.0,False,33.94,False
5.1784,False,1600.0,False,33.87,False
9.7037,False,3865.0,False,37.76,False
1.2762,False,1826.0,False,34.42,False
3.2,False,708.0,False,33.97,False
3.8018,False,2205.0,True,32.8,False
4.2155,False,8806.0,True,32.65,False
2.3887,True,2416.0,False,37.77,False
1.7969,False,365.0,False,40.4,True
5.6017,False,2085.0,False,33.85,False
4.7543,False,3348.0,False,33.87,False
5.3819,False,1368.0,False,34.06,False
3.5139,False,2746.0,False,33.93,False
3.6667,True,2912.0,False,37.72,False
1.6685,False,1585.0,False,38.43,False
3.9531,False,3039.0,False,32.95,False
3.0217,False,438.0,False,38.57,True
5.5702,False,4328.0,False,33.71,False
1.4063,False,1999.0,False,33.94,True
3.695,False,712.0,False,34.22,False
2.0694,False,4754.0,False,35.72,True
7.6348,False,6423.0,True,32.98,False
2.25,False,752.0,False,36.11,True
5.4074,False,1104.0,False,38.24,True
5.5176,False,1453.0,False,33.96,False
5.3247,True,1422.0,False,37.54,False
6.3237,False,19001.0,False,32.95,False
5.5124,False,325.0,False,34.26,False
3.2158,False,4695.0,True,34.27,False
5.7251,False,3688.0,False,37.28,False
5.9333,False,3196.0,False,33.95,True
1.9719,False,2250.0,False,34.03,False
4.5208,False,2325.0,False,39.37,True
3.7917,False,2441.0,True,34.63,False
2.9896,False,1961.0,False,34.43,False
3.567,False,1713.0,False,36.81,True
3.6289,False,1759.0,False,33.76,False
3.6083,False,2178.0,False,34.09,False
3.2699,False,1439.0,False,34.69,True
5.4563,False,5294.0,False,33.34,False
7.8013,False,5255.0,True,32.82,False
1.5369,False,1731.0,True,33.77,False
5.0709,False,2873.0,False,37.28,False
2.7667,True,4312.0,False,38.32,False
9.0776,False,7178.0,False,37.81,False
6.8872,False,6718.0,False,38.3,True
4.6583,False,3096.0,False,33.93,False
3.2325,False,4667.0,False,35.4,True
1.7344,False,1425.0,False,36.76,True
3.4705,True,3521.0,False,38.11,False
1.8156,False,3058.0,False,34.09,False
3.3529,False,2927.0,False,35.32,True
4.218,True,2666.0,False,37.78,False
7.0813,False,2268.0,False,37.3,False
2.8167,False,911.0,False,34.04,False
7.5699,False,5925.0,False,33.66,False
3.6417,False,5058.0,False,34.13,True
3.6812,True,1726.0,False,37.79,False
7.642,False,3857.0,False,34.24,False
2.6538,True,1282.0,False,37.75,False
3.625,False,5016.0,False,36.82,True
2.3571,False,2130.0,False,39.8,True
6.1481,False,3874.0,False,32.8,False
3.4838,False,1189.0,False,37.8,True
4.6324,False,8749.0,False,34.04,False
3.4338,False,1411.0,False,33.87,False
3.4449,False,3202.0,False,34.17,False
4.8229,False,2349.0,False,32.91,False
3.1369,False,3731.0,False,38.0,True
5.5926,True,2270.0,False,37.92,False
3.2917,False,3351.0,False,36.69,True
3.3875,False,3521.0,False,36.32,True
4.57,False,4454.0,False,32.9,True
3.5714,False,2722.0,False,38.84,True
2.7694,False,1740.0,False,36.76,False
4.2132,False,4055.0,False,36.83,True
2.9,False,2311.0,False,32.77,False
2.8679,True,6848.0,False,37.75,False
3.0962,True,1779.0,False,37.68,False
4.175,True,1408.0,False,37.95,False
3.2708,False,1898.0,True,32.74,False
5.93,False,1151.0,False,38.41,False
2.9112,False,5430.0,True,32.75,False
4.875,False,1417.0,False,33.69,False
3.125,False,3175.0,True,34.22,False
2.1912,False,790.0,False,39.8,True
3.733,False,2846.0,False,38.34,False
2.75,False,949.0,False,33.64,False
1.2656,False,97.0,False,33.92,True
2.5263,False,2584.0,True,36.62,False
2.3934,False,3240.0,False,35.59,True
3.1217,False,2217.0,False,38.4,False
5.3433,True,2505.0,False,37.93,False
4.1591,False,6103.0,False,37.55,False
2.2532,False,2273.0,False,38.01,True
4.0467,False,8302.0,False,33.9,True
6.3298,False,6259.0,False,33.7,False
4.369,False,1431.0,False,33.96,False
2.8281,False,2582.0,True,32.77,False
2.1667,False,4776.0,False,34.11,False
4.2098,False,1458.0,True,32.79,False
7.7799,False,1994.0,False,37.34,False
3.1222,False,1642.0,False,36.33,False
4.53,False,5290.0,False,33.83,False
3.9038,False,2471.0,False,37.36,False
4.4697,False,3816.0,False,37.72,False
4.8811,False,27870.0,False,38.48,True
3.0729,False,3014.0,False,38.01,True
3.4531,False,2476.0,False,34.22,False
5.5629,False,1811.0,False,34.09,False
5.2497,True,2718.0,False,37.7,False
4.5224,False,4055.0,False,32.79,False
8.111,False,2945.0,False,33.64,False
6.1383,False,2831.0,False,34.3,False
0.6433,False,421.0,True,32.71,False
2.5852,False,1243.0,False,34.02,False
2.0586,False,1673.0,False,36.13,True
5.1586,False,2893.0,False,34.21,False
1.7235,False,2209.0,False,34.12,True
4.2885,False,3089.0,False,38.53,True
2.6739,False,5648.0,False,34.12,True
3.0952,False,2628.0,False,38.65,True
4.875,False,4045.0,False,38.03,True
2.9119,True,964.0,False,37.72,False
4.7321,False,1275.0,True,36.96,False
5.7881,False,2488.0,False,37.34,False
2.8542,False,352.0,False,38.84,True
3.5125,False,1652.0,False,33.65,False
1.6154,False,2809.0,False,33.97,True
2.2422,False,1390.0,False,34.08,False
2.3487,False,1451.0,False,38.53,True
3.4712,False,1334.0,False,33.93,False
3.744,False,3623.0,False,32.79,False
3.622,False,1560.0,False,33.92,False
4.4529,True,6817.0,False,38.15,False
4.3351,True,12855.0,False,37.4,False
4.4107,False,3280.0,False,37.39,False
2.9389,False,3124.0,False,34.21,False
3.4306,False,2539.0,True,32.79,False
2.9559,False,1903.0,False,37.02,False
2.75,False,3480.0,False,37.17,True
1.7079,False,6890.0,False,33.76,True
1.9444,False,3497.0,False,37.61,True
3.8682,False,3747.0,False,33.96,True
5.8305,False,3344.0,False,37.25,False
2.1473,False,1503.0,True,33.74,False
2.2045,False,461.0,False,39.48,True
2.1563,False,2623.0,True,32.76,False
3.5164,False,3457.0,False,34.18,False
4.7411,False,1604.0,True,34.36,False
3.1497,False,3616.0,False,33.83,False
2.9821,False,342.0,False,38.02,True
2.0682,False,1196.0,False,33.88,True
3.59,False,2810.0,False,33.89,False
6.1175,False,2868.0,False,36.83,True
1.6348,False,2206.0,True,32.55,False
4.2792,False,3519.0,False,39.11,True
5.4035,False,1494.0,False,34.01,False
3.0917,False,964.0,False,37.76,True
5.62,False,1962.0,False,33.81,False
2.0801,True,1678.0,False,37.78,False
1.625,False,743.0,False,39.79,True
4.0125,False,2193.0,True,37.7,False
3.1719,False,1745.0,False,36.75,True
5.4031,False,2369.0,True,33.45,False
3.4286,False,2705.0,False,34.16,False
2.6771,False,1818.0,False,33.74,False
7.9135,False,2775.0,False,37.25,False
3.1736,False,2904.0,False,37.0,True
3.875,True,686.0,False,37.66,False
2.2604,False,1504.0,False,38.35,True
1.8438,False,1013.0,True,33.78,False
0.8658,False,954.0,False,34.12,True
2.83,False,2737.0,False,41.12,True
8.1325,False,8590.0,False,34.17,False
3.9615,False,2098.0,False,34.02,False
2.1603,False,4236.0,False,38.74,True
3.5867,False,1567.0,True,34.17,False
2.1588,False,1672.0,False,35.37,True
3.4722,False,1685.0,False,34.96,False
4.4861,False,1130.0,False,33.93,False
3.2574,False,1348.0,False,33.88,False
3.3177,False,2609.0,False,34.16,False
2.151,True,883.0,False,37.78,False
3.066,False,2748.0,False,39.71,True
5.6826,False,1472.0,True,37.74,False
3.5417,False,1349.0,False,39.95,True
1.8438,False,1682.0,False,40.39,True
3.0486,False,1113.0,False,38.68,True
2.595,False,4176.0,False,37.05,True
1.625,False,1020.0,False,35.38,True
2.5469,False,1214.0,False,34.0,True
3.5039,False,3436.0,True,37.65,False
2.3889,False,2015.0,False,36.09,True
1.7727,False,749.0,False,33.36,True
4.125,False,544.0,False,33.21,False
5.3185,False,2602.0,False,34.18,False
2.5741,False,1963.0,False,36.71,True
4.1062,False,1411.0,False,34.42,False
1.6607,False,1517.0,False,38.64,True
7.8537,False,3760.0,False,33.9,False
3.2632,True,2164.0,False,37.75,False
0.9614,False,371.0,False,37.9,True
1.9867,False,1956.0,False,34.01,False
2.8971,False,1514.0,False,34.08,False
7.8287,False,11336.0,False,37.8,False
1.7214,False,2635.0,False,40.65,True
2.5769,False,935.0,False,32.69,True
6.1195,False,3853.0,False,34.12,True
4.9904,False,7294.0,False,34.6,True
6.3612,False,2921.0,True,32.69,False
5.4286,False,2991.0,False,33.72,False
5.6785,False,11250.0,False,34.12,True
5.1771,False,5391.0,False,33.18,False
1.3904,False,1270.0,False,40.44,True
3.8427,False,6119.0,False,34.12,False
1.7652,True,1587.0,False,37.86,False
2.6033,False,1249.0,False,38.34,False
5.9055,False,4879.0,False,33.65,False
5.0736,False,2869.0,False,34.11,False
3.6364,False,1592.0,True,36.99,False
5.4051,False,2937.0,False,37.27,False
3.2813,False,1335.0,False,34.15,False
2.1964,False,121.0,True,33.79,False
2.5224,False,3260.0,False,36.67,False
5.2736,False,2470.0,False,33.93,False
2.6429,False,2447.0,False,32.81,False
4.5625,False,1178.0,False,37.6,True
5.1993,False,856.0,False,33.81,False
2.8553,False,2222.0,False,33.64,False
2.5769,False,1481.0,False,37.34,False
4.1711,False,1657.0,False,33.96,False
2.8125,False,1125.0,False,34.15,False
1.0278,False,1204.0,False,32.76,False
3.0091,False,2429.0,False,32.97,True
2.6,True,2224.0,False,37.84,False
1.6854,False,5822.0,False,36.79,True
5.1067,True,3056.0,False,37.93,False
0.9283,False,614.0,False,39.33,True
3.8015,False,2437.0,False,36.61,False
3.0859,False,5228.0,False,33.78,True
5.5777,True,5541.0,False,37.94,False
2.675,False,1758.0,False,38.92,True
5.536,False,8010.0,False,33.88,False
6.083,False,1628.0,False,34.15,False
3.0542,False,1462.0,False,33.95,True
5.8505,False,3553.0,True,36.59,False
2.8125,False,1802.0,False,32.77,False
1.1346,False,2124.0,False,34.06,False
3.0962,False,2321.0,False,39.15,True
2.3281,False,1369.0,False,34.08,False
5.2998,False,3569.0,False,33.74,False
4.6997,False,6709.0,False,34.12,True
4.6534,False,2388.0,False,38.25,False
1.5635,False,2266.0,False,37.29,True
1.8672,False,2015.0,False,33.96,False
2.2054,False,1671.0,False,34.0,False
2.5952,False,1502.0,True,32.77,False
3.3214,False,3029.0,True,37.7,False
5.1488,False,2550.0,False,32.8,False
2.5197,False,1717.0,False,34.2,False
5.5385,True,1035.0,False,37.39,False
1.1806,False,1451.0,False,34.09,True
3.5461,False,1452.0,False,33.9,False
9.4356,False,446.0,False,33.55,False
4.1,False,1596.0,False,33.71,False
4.6607,False,1775.0,False,34.36,False
2.2024,False,1729.0,False,41.53,True
5.815,True,2048.0,False,38.33,False
1.5029,False,1886.0,True,32.75,False
1.15,False,122.0,False,38.05,True
4.5739,False,1785.0,False,33.79,False
3.65,False,98.0,False,37.87,True
5.253,False,1074.0,True,32.82,False
3.25,True,1815.0,False,37.68,False
1.825,False,1070.0,False,34.05,False
2.8304,False,4294.0,False,33.93,False
7.3004,False,166.0,True,34.17,False
4.7143,True,1406.0,False,37.72,False
6.2045,False,2476.0,False,37.31,False
4.2898,False,4571.0,True,36.99,False
4.7222,False,1915.0,False,33.84,False
2.625,False,1019.0,False,36.86,True
2.7933,False,2419.0,True,37.12,False
4.8611,False,1489.0,False,33.88,False
2.1679,False,1893.0,False,38.53,True
3.6523,True,4308.0,False,38.02,False
5.1664,False,388.0,False,34.0,False
3.125,False,1869.0,False,33.66,False
2.0978,True,1665.0,False,37.83,False
7.8528,False,2560.0,False,37.31,False
2.6779,False,2723.0,False,34.1,True
5.0629,False,6157.0,False,33.84,False
3.4231,False,1649.0,False,38.0,True
2.6576,False,4787.0,False,34.44,True
2.4943,False,3436.0,False,34.05,True
2.7121,False,2823.0,False,33.89,False
2.181,False,1609.0,False,36.71,True
3.2465,True,3239.0,False,37.67,False
7.8532,False,2534.0,False,37.44,False
6.1185,False,1937.0,False,38.66,True
3.9063,False,5801.0,False,38.61,True
6.2034,False,2933.0,False,38.21,False
4.3611,False,2082.0,True,37.74,False
2.4063,False,1583.0,False,32.97,True
5.086,False,4379.0,False,34.51,True
2.3266,False,3807.0,False,38.58,True
0.8926,False,714.0,False,34.14,True
4.2135,False,1554.0,False,33.87,False
3.5,False,4934.0,False,36.92,False
3.1979,False,1045.0,False,33.93,False
4.9375,False,1462.0,False,33.97,False
3.4583,False,1353.0,False,34.16,True
2.5363,False,2526.0,False,33.97,False
2.5863,False,3474.0,False,34.04,True
6.4797,False,1905.0,False,32.8,False
3.9688,False,918.0,False,37.61,True
4.0721,False,1310.0,False,34.1,False
3.1964,False,4452.0,False,37.82,True
4.9205,False,1288.0,False,33.93,False
4.5179,False,1831.0,False,33.81,False
5.7579,True,4313.0,False,37.58,False
1.625,False,403.0,False,34.14,False
1.4481,False,831.0,False,36.62,True
2.625,True,120.0,False,37.73,False
1.6435,False,2299.0,False,38.55,True
3.89,False,3292.0,False,38.34,True
3.1538,False,1991.0,False,33.82,False
3.2069,False,2508.0,False,33.89,False
4.7872,False,2081.0,False,34.04,True
2.4321,False,2683.0,True,40.88,False
1.9093,False,5826.0,False,38.68,True
2.1836,False,1880.0,False,33.98,False
5.1354,False,2756.0,True,32.63,False
1.6722,False,1675.0,False,36.56,True
2.5,False,4472.0,False,37.99,True
3.875,False,6409.0,False,34.1,False
2.0878,False,2876.0,False,33.77,False
3.0114,False,1429.0,False,33.99,False
6.1825,False,2868.0,False,33.91,False
3.9861,False,2192.0,False,34.09,False
4.075,False,11026.0,False,34.1,True
2.184,False,431.0,False,40.57,True
2.0,False,1718.0,False,34.0,False
1.119,False,1160.0,False,33.83,False
4.1674,False,3163.0,False,37.28,False
6.6188,False,6239.0,True,33.75,False
1.8281,False,567.0,False,34.11,True
2.5511,False,4916.0,False,38.61,True
1.3036,False,201.0,False,37.64,True
4.4271,False,2587.0,False,33.82,False
2.1449,False,4834.0,False,34.18,False
6.2022,False,1464.0,False,33.97,False
6.3401,False,7684.0,True,33.46,False
1.2857,False,512.0,False,37.61,True
5.3398,False,2535.0,True,37.66,False
4.3942,False,1661.0,False,33.87,False
3.038,False,913.0,False,34.42,False
1.6368,True,3072.0,False,38.13,False
4.89,False,6564.0,False,33.46,False
2.5,False,1419.0,False,33.99,False
5.6345,False,2560.0,False,34.22,False
3.7969,False,2075.0,False,33.92,False
3.1065,True,2365.0,False,37.88,False
4.4773,False,1532.0,False,34.31,False
1.9911,True,2239.0,False,37.84,False
5.5275,False,2334.0,True,34.26,False
3.5885,False,2723.0,False,38.43,False
3.0153,False,2143.0,True,33.77,False
3.1103,True,1613.0,False,37.71,False
1.5256,False,1102.0,False,33.93,False
2.1383,False,957.0,False,34.06,False
3.1319,False,6305.0,False,33.7,True
4.0153,False,2814.0,False,34.05,False
6.8089,False,2589.0,False,33.88,True
4.925,False,1508.0,False,34.04,False
7.143,False,2623.0,False,38.56,True
3.1359,False,3044.0,True,36.61,False
2.3833,True,1192.0,False,37.8,False
4.0682,True,1487.0,False,37.67,False
4.1635,True,2241.0,False,37.77,False
5.5925,False,5591.0,False,34.3,False
6.0777,False,2693.0,False,37.36,False
2.1042,False,1583.0,False,35.1,False
3.2943,False,5482.0,False,34.08,False
2.5278,False,1503.0,False,34.71,True
1.7388,False,3369.0,False,33.94,True
5.0,False,1770.0,False,33.85,False
4.0231,False,2083.0,False,34.03,False
2.0162,False,3507.0,False,33.96,False
1.7132,False,1715.0,False,34.0,False
3.2154,False,17377.0,False,34.17,False
2.5612,False,4116.0,False,33.76,True
7.2472,False,4873.0,False,33.96,False
3.9018,False,4380.0,False,33.78,False
3.8343,True,1794.0,False,37.94,False
2.1702,False,3055.0,False,35.12,False
4.235,True,1816.0,False,37.59,False
4.9968,False,5005.0,False,34.17,True
6.2944,False,2774.0,False,33.76,False
4.5526,False,2086.0,False,38.67,True
1.2065,False,713.0,False,34.0,False
4.0333,False,2098.0,False,34.13,True
3.5,False,1621.0,False,40.25,True
3.1987,False,1416.0,False,37.0,False
3.0926,False,3218.0,False,34.24,False
4.6964,False,1235.0,False,33.86,False
6.7192,True,2296.0,False,37.87,False
6.5847,True,3318.0,False,37.92,False
3.01,False,2459.0,False,39.25,True
1.3929,True,215.0,False,37.92,False
2.5694,True,4110.0,False,37.74,False
3.6118,False,1741.0,False,38.53,True
1.7801,False,1535.0,False,34.02,False
5.7951,False,3935.0,False,33.89,False
4.1411,False,3082.0,False,34.11,False
6.2178,False,15695.0,False,34.12,True
4.6852,False,2421.0,False,34.23,False
3.212,False,3498.0,True,33.04,False
3.133,False,2612.0,False,34.11,False
2.6818,False,788.0,False,33.98,False
4.6369,False,1671.0,True,33.74,False
4.7566,False,3792.0,False,33.09,False
5.0106,False,1703.0,False,33.86,False
1.9487,False,3106.0,False,38.34,False
2.4267,False,1924.0,False,33.95,False
3.0074,False,1060.0,False,34.14,False
2.6618,False,4256.0,False,34.1,True
1.5506,False,3208.0,False,36.05,True
2.3571,False,1190.0,False,32.73,True
6.0878,False,2016.0,False,37.47,False
5.2444,True,4518.0,False,38.31,False
3.7011,False,1345.0,False,34.1,True
3.8505,False,20263.0,False,34.13,True
3.4912,False,9759.0,False,34.85,True
4.6629,False,5319.0,False,34.68,True
2.875,False,3061.0,True,33.79,False
3.5227,False,2652.0,False,32.61,False
2.9886,False,1664.0,False,33.86,False
2.9375,False,1241.0,False,36.33,True
4.0385,False,1624.0,False,37.36,False
5.6604,False,2845.0,True,34.43,False
4.3523,False,1576.0,False,34.1,False
2.0625,False,2804.0,False,32.67,True
4.0972,False,3236.0,False,38.52,True
2.3886,False,2785.0,False,39.37,True
3.0865,False,876.0,False,37.74,True
2.0179,False,3946.0,False,37.36,True
3.6667,False,475.0,False,33.98,False
3.7159,False,1835.0,False,34.17,True
6.7546,True,1760.0,False,37.9,False
5.0,False,2970.0,False,38.46,False
6.9695,False,8399.0,False,33.98,False
2.5208,True,766.0,False,37.4,False
2.3029,False,2612.0,False,34.18,False
1.4565,False,1852.0,True,33.78,False
3.2798,False,1283.0,False,33.92,False
5.3909,False,1472.0,False,36.31,True
0.8991,False,1210.0,True,32.7,False
5.8509,True,793.0,False,37.92,False
6.7613,False,2787.0,False,33.86,False
2.6838,False,2857.0,False,37.61,True
1.9327,False,1320.0,False,38.57,True
3.6333,False,2125.0,False,34.49,True
3.2243,False,2498.0,False,38.65,True
1.3527,False,1659.0,False,36.75,True
2.2612,False,8796.0,False,34.45,True
4.9135,True,1028.0,False,37.73,False
2.52,False,1079.0,False,34.05,False
3.2469,False,3630.0,False,34.08,False
1.5652,False,980.0,False,34.02,False
4.05,False,4384.0,False,38.74,True
2.4519,False,1423.0,False,34.02,False
5.215,False,2307.0,True,34.27,False
2.582,False,3528.0,False,33.81,False
4.2188,False,729.0,False,37.54,True
5.3506,False,4104.0,True,37.52,False
2.5625,False,735.0,False,35.76,True
4.0987,False,1224.0,False,34.09,False
4.7375,True,4398.0,False,37.43,False
4.25,False,3817.0,False,33.78,False
3.5851,False,13195.0,False,33.94,True
1.63,False,972.0,False,35.87,True
3.6458,False,941.0,False,34.0,False
2.8261,False,2987.0,False,38.34,False
3.675,True,2513.0,False,37.81,False
2.5263,False,2486.0,False,36.67,False
4.6806,False,3172.0,True,34.44,False
2.2356,False,698.0,False,34.02,False
1.3962,False,2196.0,False,33.93,False
3.1167,True,1752.0,False,37.78,False
5.9567,False,1907.0,False,37.33,False
3.2792,False,4071.0,True,34.27,False
2.4662,False,4173.0,False,33.83,True
4.2083,False,1699.0,False,33.88,False
6.7395,False,2236.0,False,33.73,False
2.8214,False,3163.0,False,33.2,False
2.5,False,683.0,False,40.28,True
2.1552,True,1689.0,False,37.7,False
0.8054,False,90.0,False,35.38,True
1.6033,False,1555.0,False,38.35,False
2.364,True,2423.0,False,38.29,False
4.3542,False,2215.0,False,33.95,True
4.7049,False,3936.0,False,37.42,False
6.9261,False,4269.0,False,33.69,False
2.8009,False,2217.0,True,35.27,False
3.3616,False,1490.0,False,34.15,True
4.0729,False,1333.0,False,38.25,False
2.9911,True,1271.0,False,37.74,False
3.5387,False,5768.0,False,33.73,False
3.6111,False,1717.0,False,34.16,False
4.2381,False,3934.0,False,37.64,True
3.9352,False,2532.0,True,33.76,False
2.4828,False,6683.0,False,34.1,True
4.0798,False,2696.0,False,38.45,False
3.7804,False,3019.0,False,34.69,True
1.474,False,1235.0,False,36.34,True
3.7891,False,2708.0,False,38.86,True
4.4063,False,4213.0,False,38.03,True
2.096,False,1453.0,False,34.05,False
2.5865,True,1339.0,False,38.12,False
1.7604,False,741.0,False,32.81,True
2.1549,False,4249.0,False,33.81,True
2.4167,False,755.0,False,39.0,True
3.1887,False,7194.0,False,34.18,False
2.5893,False,677.0,False,33.91,False
2.1602,False,2985.0,False,36.34,True
4.0272,False,1971.0,False,34.13,False
3.2425,False,1717.0,False,38.81,False
2.7375,False,3209.0,True,36.99,False
3.8304,True,2838.0,False,37.73,False
5.5224,False,630.0,False,34.09,False
