STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
60701,1942-12-4,0,,31.11111111,25.55555556,28.33333333,0.0,,42,12,4,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-5,0,,30.55555556,26.11111111,28.33333333,0.0,,42,12,5,0,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-6,0,,30.0,25.55555556,27.77777778,0.0,,42,12,6,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-7,0,,30.55555556,25.55555556,27.77777778,0.0,,42,12,7,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-8,0,,31.11111111,25.55555556,28.33333333,0.0,,42,12,8,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-9,0,,31.66666667,25.55555556,28.88888889,0.0,,42,12,9,0,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1942-12-10,0,,30.55555556,25.55555556,27.77777778,0.0,,42,12,10,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-11,0,,30.55555556,25.55555556,27.77777778,0.0,,42,12,11,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-12,0,,31.66666667,25.55555556,28.88888889,0.0,,42,12,12,0,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1942-12-13,T,,31.66666667,26.11111111,28.88888889,0.0,,42,12,13,T,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1942-12-14,0,,30.55555556,26.11111111,28.33333333,0.0,,42,12,14,0,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-15,T,,30.55555556,26.11111111,28.33333333,0.0,,42,12,15,T,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-16,0,,31.66666667,26.11111111,28.88888889,0.0,,42,12,16,0,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1942-12-17,3.81,,30.0,23.88888889,26.66666667,0.0,,42,12,17,0.15,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1942-12-18,0,,30.55555556,26.11111111,28.33333333,0.0,,42,12,18,0,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-19,0,,30.55555556,26.11111111,28.33333333,0.0,,42,12,19,0,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-21,0,,30.0,25.0,27.77777778,0.0,,42,12,21,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-22,T,,30.0,25.55555556,27.77777778,0.0,,42,12,22,T,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-23,0,,30.55555556,25.0,27.77777778,0.0,,42,12,23,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-24,0,,30.55555556,25.55555556,27.77777778,0.0,,42,12,24,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-25,0,,30.0,25.0,27.77777778,0.0,,42,12,25,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-26,1.27,,30.55555556,24.44444444,27.77777778,0.0,,42,12,26,0.05,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-27,0,,30.0,25.0,27.77777778,0.0,,42,12,27,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-29,0,,31.66666667,25.0,28.33333333,0.0,,42,12,29,0,,,89.0,77.0,83.0,0.0,,,,,,,,,,,,
60701,1942-12-30,0,,30.0,25.55555556,27.77777778,0.0,,42,12,30,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1942-12-31,0,,30.0,25.55555556,27.77777778,0.0,,42,12,31,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-1,0,,30.0,25.0,27.77777778,0.0,,43,1,1,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-2,0,,29.44444444,25.0,27.22222222,0.0,,43,1,2,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-1-3,0,,30.0,25.0,27.77777778,0.0,,43,1,3,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-4,T,,30.0,25.55555556,27.77777778,0.0,,43,1,4,T,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-5,0,,30.0,25.0,27.77777778,0.0,,43,1,5,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-6,0,,30.55555556,24.44444444,27.77777778,0.0,,43,1,6,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-7,0,,30.55555556,23.88888889,27.22222222,0.0,,43,1,7,0,,,87.0,75.0,81.0,0.0,,,,,,,,,,,,
60701,1943-1-8,0,,30.55555556,25.0,27.77777778,0.0,,43,1,8,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-9,T,,30.0,25.55555556,27.77777778,0.0,,43,1,9,T,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-10,0,,30.0,25.0,27.77777778,0.0,,43,1,10,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-11,0,,30.0,25.0,27.77777778,0.0,,43,1,11,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-12,0,,30.55555556,25.0,27.77777778,0.0,,43,1,12,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-14,0,,30.0,24.44444444,27.22222222,0.0,,43,1,14,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-1-15,0,,28.88888889,24.44444444,26.66666667,0.0,,43,1,15,0,,,84.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-1-16,0,,30.55555556,24.44444444,27.77777778,0.0,,43,1,16,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-17,0,,30.55555556,24.44444444,27.77777778,0.0,,43,1,17,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-19,0,,30.55555556,25.0,27.77777778,0.0,,43,1,19,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-20,0,,30.55555556,25.55555556,27.77777778,0.0,,43,1,20,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-21,0,,30.0,25.55555556,27.77777778,0.0,,43,1,21,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-22,0,,30.0,25.0,27.77777778,0.0,,43,1,22,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-23,T,,30.0,24.44444444,27.22222222,0.0,,43,1,23,T,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-1-24,T,,30.55555556,25.55555556,27.77777778,0.0,,43,1,24,T,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-25,0,,30.55555556,25.55555556,27.77777778,0.0,,43,1,25,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-26,T,,30.0,25.55555556,27.77777778,0.0,,43,1,26,T,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-27,0,,30.0,25.55555556,27.77777778,0.0,,43,1,27,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-28,1.016,,30.0,25.55555556,27.77777778,0.0,,43,1,28,0.04,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-29,0,,31.11111111,25.55555556,28.33333333,0.0,,43,1,29,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-1-30,1.524,,31.11111111,25.0,27.77777778,0.0,,43,1,30,0.06,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-1-31,0,,30.55555556,25.0,27.77777778,0.0,,43,1,31,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-1,0,,30.55555556,25.55555556,27.77777778,0.0,,43,2,1,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-2,0,,30.0,25.55555556,27.77777778,0.0,,43,2,2,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-3,0,,30.0,25.0,27.77777778,0.0,,43,2,3,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-4,0,,29.44444444,25.0,27.22222222,0.0,,43,2,4,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-5,0,,29.44444444,25.0,27.22222222,0.0,,43,2,5,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-6,0,,29.44444444,25.0,27.22222222,0.0,,43,2,6,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-7,0,,29.44444444,24.44444444,26.66666667,0.0,,43,2,7,0,,,85.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-2-8,T,,29.44444444,24.44444444,26.66666667,0.0,,43,2,8,T,,,85.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-2-9,1.524,,30.0,24.44444444,27.22222222,0.0,,43,2,9,0.06,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-10,0,,30.0,25.0,27.77777778,0.0,,43,2,10,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-11,0,,30.0,25.0,27.77777778,0.0,,43,2,11,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-12,0,,30.55555556,25.0,27.77777778,0.0,,43,2,12,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-13,0,,29.44444444,25.0,27.22222222,0.0,,43,2,13,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-14,0.254,,30.55555556,25.0,27.77777778,0.0,,43,2,14,0.01,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-15,T,,30.55555556,24.44444444,27.77777778,0.0,,43,2,15,T,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-16,0.254,,29.44444444,24.44444444,26.66666667,0.0,,43,2,16,0.01,,,85.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-2-17,0,,30.0,24.44444444,27.22222222,0.0,,43,2,17,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-18,2.032,,30.0,23.88888889,26.66666667,0.0,,43,2,18,0.08,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-2-19,0,,30.0,24.44444444,27.22222222,0.0,,43,2,19,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-2-21,0,,29.44444444,25.55555556,27.77777778,0.0,,43,2,21,0,,,85.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-22,T,,30.55555556,25.55555556,27.77777778,0.0,,43,2,22,T,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-23,T,,30.0,25.0,27.77777778,0.0,,43,2,23,T,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-24,0,,30.55555556,24.44444444,27.77777778,0.0,,43,2,24,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-25,0,,30.55555556,25.0,27.77777778,0.0,,43,2,25,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-26,0,,31.11111111,25.0,27.77777778,0.0,,43,2,26,0,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-27,0,,30.0,25.0,27.77777778,0.0,,43,2,27,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-2-28,0,,31.11111111,25.0,27.77777778,0.0,,43,2,28,0,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-1,0,,29.44444444,25.55555556,27.77777778,0.0,,43,3,1,0,,,85.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-2,0,,29.44444444,25.0,27.22222222,0.0,,43,3,2,0,,,85.0,77.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-3,0,,29.44444444,24.44444444,26.66666667,0.0,,43,3,3,0,,,85.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-4,0,,29.44444444,24.44444444,26.66666667,0.0,,43,3,4,0,,,85.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-5,2.794,,30.0,23.88888889,26.66666667,0.0,,43,3,5,0.11,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-6,0,,29.44444444,22.77777778,26.11111111,0.0,,43,3,6,0,,,85.0,73.0,79.0,0.0,,,,,,,,,,,,
60701,1943-3-7,0,,30.0,24.44444444,27.22222222,0.0,,43,3,7,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-8,0,,29.44444444,23.88888889,26.66666667,0.0,,43,3,8,0,,,85.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-9,0,,30.0,23.88888889,26.66666667,0.0,,43,3,9,0,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-10,0,,30.0,23.33333333,26.66666667,0.0,,43,3,10,0,,,86.0,74.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-11,0,,30.0,21.11111111,25.55555556,0.0,,43,3,11,0,,,86.0,70.0,78.0,0.0,,,,,,,,,,,,
60701,1943-3-12,0,,30.0,23.88888889,26.66666667,0.0,,43,3,12,0,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-13,0,,30.0,25.0,27.77777778,0.0,,43,3,13,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-14,0,,30.0,23.33333333,26.66666667,0.0,,43,3,14,0,,,86.0,74.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-15,0,,30.55555556,25.0,27.77777778,0.0,,43,3,15,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-16,0,,30.0,25.0,27.77777778,0.0,,43,3,16,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-17,0,,30.0,24.44444444,27.22222222,0.0,,43,3,17,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-18,0,,30.0,24.44444444,27.22222222,0.0,,43,3,18,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-19,T,,30.0,24.44444444,27.22222222,0.0,,43,3,19,T,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-20,0,,30.55555556,24.44444444,27.77777778,0.0,,43,3,20,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-21,0,,30.0,24.44444444,27.22222222,0.0,,43,3,21,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-22,0,,30.0,24.44444444,27.22222222,0.0,,43,3,22,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-23,0,,30.0,25.0,27.77777778,0.0,,43,3,23,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-25,T,,30.55555556,24.44444444,27.77777778,0.0,,43,3,25,T,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-27,0,,30.0,24.44444444,27.22222222,0.0,,43,3,27,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-3-28,0,,30.0,25.55555556,27.77777778,0.0,,43,3,28,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-29,0,,30.0,23.88888889,26.66666667,0.0,,43,3,29,0,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-3-30,0,,30.0,25.0,27.77777778,0.0,,43,3,30,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-3-31,0,,30.55555556,23.88888889,27.22222222,0.0,,43,3,31,0,,,87.0,75.0,81.0,0.0,,,,,,,,,,,,
60701,1943-4-1,0.254,,29.44444444,23.33333333,26.66666667,0.0,,43,4,1,0.01,,,85.0,74.0,80.0,0.0,,,,,,,,,,,,
60701,1943-4-2,0,,30.0,23.88888889,26.66666667,0.0,,43,4,2,0,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-4-3,0,,30.55555556,24.44444444,27.77777778,0.0,,43,4,3,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-4,0,,30.0,23.88888889,26.66666667,0.0,,43,4,4,0,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-4-6,0,,30.55555556,24.44444444,27.77777778,0.0,,43,4,6,0,,,87.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-7,0,,30.55555556,25.0,27.77777778,0.0,,43,4,7,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-8,0,,30.55555556,25.55555556,27.77777778,0.0,,43,4,8,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-9,0,,30.55555556,25.0,27.77777778,0.0,,43,4,9,0,,,87.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-10,0,,30.55555556,23.88888889,27.22222222,0.0,,43,4,10,0,,,87.0,75.0,81.0,0.0,,,,,,,,,,,,
60701,1943-4-11,0,,30.55555556,25.55555556,27.77777778,0.0,,43,4,11,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-12,2.032,,31.11111111,24.44444444,27.77777778,0.0,,43,4,12,0.08,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-13,0,,30.0,24.44444444,27.22222222,0.0,,43,4,13,0,,,86.0,76.0,81.0,0.0,,,,,,,,,,,,
60701,1943-4-14,0,,30.55555556,25.55555556,27.77777778,0.0,,43,4,14,0,,,87.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-15,0,,31.11111111,23.88888889,27.77777778,0.0,,43,4,15,0,,,88.0,75.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-16,0,,31.11111111,25.0,27.77777778,0.0,,43,4,16,0,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-17,0,,31.11111111,23.33333333,27.22222222,0.0,,43,4,17,0,,,88.0,74.0,81.0,0.0,,,,,,,,,,,,
60701,1943-4-18,0,,31.11111111,25.55555556,28.33333333,0.0,,43,4,18,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-4-19,T,,31.11111111,25.55555556,28.33333333,0.0,,43,4,19,T,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-4-20,0,,32.22222222,25.0,28.88888889,0.0,,43,4,20,0,,,90.0,77.0,84.0,0.0,,,,,,,,,,,,
60701,1943-4-21,0,,31.11111111,25.0,27.77777778,0.0,,43,4,21,0,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-22,0,,31.66666667,25.0,28.33333333,0.0,,43,4,22,0,,,89.0,77.0,83.0,0.0,,,,,,,,,,,,
60701,1943-4-23,0,,31.66666667,23.33333333,27.77777778,0.0,,43,4,23,0,,,89.0,74.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-24,0.508,,31.66666667,24.44444444,27.77777778,0.0,,43,4,24,0.02,,,89.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-25,6.096,,28.33333333,23.88888889,26.11111111,0.0,,43,4,25,0.24,,,83.0,75.0,79.0,0.0,,,,,,,,,,,,
60701,1943-4-26,0,,31.11111111,24.44444444,27.77777778,0.0,,43,4,26,0,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-27,0.254,,30.55555556,26.66666667,28.88888889,0.0,,43,4,27,0.01,,,87.0,80.0,84.0,0.0,,,,,,,,,,,,
60701,1943-4-29,0.508,,31.11111111,24.44444444,27.77777778,0.0,,43,4,29,0.02,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-4-30,16.51,,28.88888889,24.44444444,26.66666667,0.0,,43,4,30,0.65,,,84.0,76.0,80.0,0.0,,,,,,,,,,,,
60701,1943-5-1,1.27,,30.55555556,23.33333333,26.66666667,0.0,,43,5,1,0.05,,,87.0,74.0,80.0,0.0,,,,,,,,,,,,
60701,1943-5-2,1.27,,31.11111111,25.0,27.77777778,0.0,,43,5,2,0.05,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-4,T,,31.11111111,26.11111111,28.88888889,0.0,,43,5,4,T,,,88.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-5,0,,31.11111111,23.88888889,27.77777778,0.0,,43,5,5,0,,,88.0,75.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-6,T,,31.66666667,26.11111111,28.88888889,0.0,,43,5,6,T,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-7,0.508,,31.11111111,26.11111111,28.88888889,0.0,,43,5,7,0.02,,,88.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-8,0,,32.22222222,23.33333333,27.77777778,0.0,,43,5,8,0,,,90.0,74.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-10,T,,33.33333333,24.44444444,28.88888889,0.0,,43,5,10,T,,,92.0,76.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-11,5.08,,30.55555556,23.88888889,27.22222222,0.0,,43,5,11,0.2,,,87.0,75.0,81.0,0.0,,,,,,,,,,,,
60701,1943-5-12,0,,31.11111111,24.44444444,27.77777778,0.0,,43,5,12,0,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-13,T,,31.11111111,26.11111111,28.88888889,0.0,,43,5,13,T,,,88.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-14,0.508,,31.66666667,26.11111111,28.88888889,0.0,,43,5,14,0.02,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-15,0,,31.66666667,25.55555556,28.88888889,0.0,,43,5,15,0,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-16,0,,31.66666667,26.66666667,28.88888889,0.0,,43,5,16,0,,,89.0,80.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-17,T,,31.66666667,26.11111111,28.88888889,0.0,,43,5,17,T,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-18,2.032,,31.66666667,26.11111111,28.88888889,0.0,,43,5,18,0.08,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-19,1.27,,31.66666667,23.33333333,27.77777778,0.0,,43,5,19,0.05,,,89.0,74.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-20,5.842,,30.0,23.88888889,26.66666667,0.0,,43,5,20,0.23,,,86.0,75.0,80.0,0.0,,,,,,,,,,,,
60701,1943-5-21,0,,31.11111111,27.22222222,28.88888889,0.0,,43,5,21,0,,,88.0,81.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-22,0.762,,31.66666667,25.55555556,28.88888889,0.0,,43,5,22,0.03,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-23,0,,31.11111111,23.88888889,27.77777778,0.0,,43,5,23,0,,,88.0,75.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-24,0,,31.66666667,25.55555556,28.88888889,0.0,,43,5,24,0,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-26,9.652,,31.66666667,24.44444444,27.77777778,0.0,,43,5,26,0.38,,,89.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-27,16.256,,29.44444444,21.66666667,25.55555556,0.0,,43,5,27,0.64,,,85.0,71.0,78.0,0.0,,,,,,,,,,,,
60701,1943-5-28,0,,30.0,25.0,27.77777778,0.0,,43,5,28,0,,,86.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-5-29,T,,30.55555556,26.66666667,28.88888889,0.0,,43,5,29,T,,,87.0,80.0,84.0,0.0,,,,,,,,,,,,
60701,1943-5-30,4.318,,31.11111111,25.55555556,28.33333333,0.0,,43,5,30,0.17,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-5-31,0,,30.0,25.55555556,27.77777778,0.0,,43,5,31,0,,,86.0,78.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-1,0,,31.66666667,23.88888889,27.77777778,0.0,,43,6,1,0,,,89.0,75.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-2,0,,32.22222222,22.22222222,27.22222222,0.0,,43,6,2,0,,,90.0,72.0,81.0,0.0,,,,,,,,,,,,
60701,1943-6-3,0,,31.11111111,25.55555556,28.33333333,0.0,,43,6,3,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-4,0,,32.77777778,23.88888889,28.33333333,0.0,,43,6,4,0,,,91.0,75.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-5,0,,31.11111111,24.44444444,27.77777778,0.0,,43,6,5,0,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-6,0.254,,31.11111111,25.55555556,28.33333333,0.0,,43,6,6,0.01,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-7,0,,31.11111111,25.0,27.77777778,0.0,,43,6,7,0,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-8,T,,31.11111111,25.0,27.77777778,0.0,,43,6,8,T,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-9,0,,31.66666667,26.11111111,28.88888889,0.0,,43,6,9,0,,,89.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-6-10,0,,31.11111111,25.55555556,28.33333333,0.0,,43,6,10,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-11,0,,31.11111111,26.11111111,28.88888889,0.0,,43,6,11,0,,,88.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-6-12,0,,31.11111111,25.55555556,28.33333333,0.0,,43,6,12,0,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-13,0.508,,31.11111111,25.0,27.77777778,0.0,,43,6,13,0.02,,,88.0,77.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-14,0,,31.11111111,26.11111111,28.88888889,0.0,,43,6,14,0,,,88.0,79.0,84.0,0.0,,,,,,,,,,,,
60701,1943-6-15,0,,31.66666667,24.44444444,27.77777778,0.0,,43,6,15,0,,,89.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-16,T,,31.66666667,25.55555556,28.88888889,0.0,,43,6,16,T,,,89.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1943-6-17,T,,31.11111111,25.55555556,28.33333333,0.0,,43,6,17,T,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-18,0,,32.22222222,25.55555556,28.88888889,0.0,,43,6,18,0,,,90.0,78.0,84.0,0.0,,,,,,,,,,,,
60701,1943-6-19,12.446,,31.11111111,24.44444444,27.77777778,0.0,,43,6,19,0.49,,,88.0,76.0,82.0,0.0,,,,,,,,,,,,
60701,1943-6-20,T,,30.55555556,26.11111111,28.33333333,0.0,,43,6,20,T,,,87.0,79.0,83.0,0.0,,,,,,,,,,,,
60701,1943-6-21,2.54,,31.11111111,25.55555556,28.33333333,0.0,,43,6,21,0.1,,,88.0,78.0,83.0,0.0,,,,,,,,,,,,
